time_s,vx_mps,vy_mps,speed_mps,x_m,y_m,dist_from_start_m,path_length_m,true_displacement
938.348626,-191.014668381979,661.229643073434,688.2668409970789,-92553.4642919268,293820.189703467,308052.67022023734,308829.91625281755,
938.44862,-190.899210402581,661.240740120063,688.2454685116769,-92572.5588401244,293886.309255216,308121.47185462544,308898.73773852043,
938.548635,-190.789610399548,661.249354354982,688.2233533318175,-92591.6461438306,293952.443678615,308190.2855059738,308967.5715029176,
938.648639,-190.671770237488,661.259678874094,688.2006152788352,-92610.7199757852,294018.571775295,308259.0890845193,309036.39545395185,
938.748629,-190.536312093839,661.272893801326,688.1757960744482,-92629.7784738614,294084.691791265,308327.88035803696,309105.2073923113,
938.848617,-190.398680530947,661.291857246332,688.1559256507414,-92648.8229378827,294150.812093429,308396.6676976243,309174.01572006394,
938.948629,-190.272743703535,661.316550501396,688.1448226671015,-92667.8587931229,294216.950449467,308465.4696802971,309242.8390149875,
939.048619,-190.148206678377,661.345081354811,688.137818416634,-92686.8779385373,294283.076917752,308534.25531401346,309311.6462653332,
939.148613,-190.014908856482,661.383292013172,688.1377220745262,-92705.8849538247,294349.209368235,308603.04301930795,309380.45591318165,
939.248587,-189.869157871248,661.426556127986,688.1390747967047,-92724.8742186682,294415.332664114,308671.81667037366,309449.25186100707,
939.348561,-189.721783585307,661.4731445239,688.1432090002244,-92743.8488310588,294481.460451451,308740.59021388454,309518.0480830942,
939.448548,-189.575481861686,661.526724096111,688.1543940253689,-92762.8112288989,294547.601845382,308809.37307658594,309586.8540168716,
939.548552,-189.433151777914,661.589057886814,688.1751234301312,-92781.7624185982,294613.760280713,308878.1688372336,309655.6732449729,
939.648528,-189.292984801729,661.655949374625,688.200864165386,-92800.6941807135,294679.906652136,308946.9472659245,309724.4755274149,
939.748527,-189.151405957006,661.722446885768,688.2258721437317,-92819.6162110292,294746.07491026,309015.74365809804,309793.2961755841,
939.848485,-189.013092111449,661.786149064491,688.249123561476,-92838.5164944782,294812.222546377,309084.51385928417,309862.0910189833,
939.948501,-188.88008370021,661.848343369535,688.2724138301609,-92857.4141764142,294878.414860075,309153.32590467244,309930.92810764373,
940.04851,-188.750145499262,661.91050557344,688.2965456941357,-92876.2973872102,294944.608759436,309222.13512718375,309999.7627498131,
940.148536,-188.614304602446,661.976270239104,688.3225539384421,-92895.1705154531,295010.820308755,309290.95816777385,310068.6116004418,
940.248557,-188.463841237162,662.044742656505,688.3471949045658,-92914.0283820657,295077.035261621,309359.77988253615,310137.4595424316,
940.348583,-188.303400605942,662.109550590618,688.3656206283634,-92932.8716421319,295143.260190289,309428.6067373306,310206.31307993695,
940.448577,-188.138957780182,662.170215279677,688.3790100214757,-92951.6926307242,295209.470205743,309497.4126904328,310275.1461806808,
940.548566,-187.981545431489,662.227846195863,688.3914451095558,-92970.496587222,295275.682824627,309566.2160236875,310343.977130692,
940.648545,-187.84138271349,662.290361432733,688.4133263573679,-92989.2837874885,295341.894827568,309635.0137494923,310412.802912397,
940.748527,-187.72767863181,662.360553359409,688.4498412891608,-93008.0588604342,295408.115451449,309703.8160687766,310481.63367871055,
940.848511,-187.659372308773,662.432636384968,688.5005720863722,-93026.8252098848,295474.344512591,309772.62382879446,310550.47018364404,
